name	description	datasheet
STM32F207I_C-E-F-G_Tx	STMicroelectronics Arm Cortex-M3 MCU, 256-1024KB flash, 128KB RAM, 120 MHz, 1.8-3.6V, 140 GPIO, LQFP176	https://www.st.com/resource/en/datasheet/stm32f207ic.pdf
STM32F207V_C-E-F-G_Tx	STMicroelectronics Arm Cortex-M3 MCU, 256-1024KB flash, 128KB RAM, 120 MHz, 1.8-3.6V, 82 GPIO, LQFP100	https://www.st.com/resource/en/datasheet/stm32f207vc.pdf
STM32F207Z_C-E-F-G_Tx	STMicroelectronics Arm Cortex-M3 MCU, 256-1024KB flash, 128KB RAM, 120 MHz, 1.8-3.6V, 114 GPIO, LQFP144	https://www.st.com/resource/en/datasheet/stm32f207zc.pdf
STM32F215R_E-G_Tx	STMicroelectronics Arm Cortex-M3 MCU, 512-1024KB flash, 128KB RAM, 120 MHz, 1.8-3.6V, 51 GPIO, LQFP64	https://www.st.com/resource/en/datasheet/stm32f215re.pdf
STM32F215V_E-G_Tx	STMicroelectronics Arm Cortex-M3 MCU, 512-1024KB flash, 128KB RAM, 120 MHz, 1.8-3.6V, 82 GPIO, LQFP100	https://www.st.com/resource/en/datasheet/stm32f215ve.pdf
STM32F215Z_E-G_Tx	STMicroelectronics Arm Cortex-M3 MCU, 512-1024KB flash, 128KB RAM, 120 MHz, 1.8-3.6V, 114 GPIO, LQFP144	https://www.st.com/resource/en/datasheet/stm32f215ze.pdf
STM32F217I_E-G_Hx	STMicroelectronics Arm Cortex-M3 MCU, 512-1024KB flash, 128KB RAM, 120 MHz, 1.8-3.6V, 140 GPIO, UFBGA176	https://www.st.com/resource/en/datasheet/stm32f217ie.pdf
STM32F217I_E-G_Tx	STMicroelectronics Arm Cortex-M3 MCU, 512-1024KB flash, 128KB RAM, 120 MHz, 1.8-3.6V, 140 GPIO, LQFP176	https://www.st.com/resource/en/datasheet/stm32f217ie.pdf
STM32F217V_E-G_Tx	STMicroelectronics Arm Cortex-M3 MCU, 512-1024KB flash, 128KB RAM, 120 MHz, 1.8-3.6V, 82 GPIO, LQFP100	https://www.st.com/resource/en/datasheet/stm32f217ve.pdf
STM32F217Z_E-G_Tx	STMicroelectronics Arm Cortex-M3 MCU, 512-1024KB flash, 128KB RAM, 120 MHz, 1.8-3.6V, 114 GPIO, LQFP144	https://www.st.com/resource/en/datasheet/stm32f217ze.pdf
STM32F205RBTx	STMicroelectronics Arm Cortex-M3 MCU, 128KB flash, 64KB RAM, 120 MHz, 1.8-3.6V, 51 GPIO, LQFP64	https://www.st.com/resource/en/datasheet/stm32f205rb.pdf
STM32F205RCTx	STMicroelectronics Arm Cortex-M3 MCU, 256KB flash, 96KB RAM, 120 MHz, 1.8-3.6V, 51 GPIO, LQFP64	https://www.st.com/resource/en/datasheet/stm32f205rc.pdf
STM32F205RETx	STMicroelectronics Arm Cortex-M3 MCU, 512KB flash, 128KB RAM, 120 MHz, 1.8-3.6V, 51 GPIO, LQFP64	https://www.st.com/resource/en/datasheet/stm32f205re.pdf
STM32F205REYx	STMicroelectronics Arm Cortex-M3 MCU, 512KB flash, 128KB RAM, 120 MHz, 1.8-3.6V, 51 GPIO, WLCSP66	https://www.st.com/resource/en/datasheet/stm32f205re.pdf
STM32F205RFTx	STMicroelectronics Arm Cortex-M3 MCU, 768KB flash, 128KB RAM, 120 MHz, 1.8-3.6V, 51 GPIO, LQFP64	https://www.st.com/resource/en/datasheet/stm32f205rf.pdf
STM32F205RGTx	STMicroelectronics Arm Cortex-M3 MCU, 1024KB flash, 128KB RAM, 120 MHz, 1.8-3.6V, 51 GPIO, LQFP64	https://www.st.com/resource/en/datasheet/stm32f205rg.pdf
STM32F205RGYx	STMicroelectronics Arm Cortex-M3 MCU, 1024KB flash, 128KB RAM, 120 MHz, 1.8-3.6V, 51 GPIO, WLCSP66	https://www.st.com/resource/en/datasheet/stm32f205rg.pdf
STM32F205VBTx	STMicroelectronics Arm Cortex-M3 MCU, 128KB flash, 64KB RAM, 120 MHz, 1.8-3.6V, 82 GPIO, LQFP100	https://www.st.com/resource/en/datasheet/stm32f205vb.pdf
STM32F205VCTx	STMicroelectronics Arm Cortex-M3 MCU, 256KB flash, 96KB RAM, 120 MHz, 1.8-3.6V, 82 GPIO, LQFP100	https://www.st.com/resource/en/datasheet/stm32f205vc.pdf
STM32F205VETx	STMicroelectronics Arm Cortex-M3 MCU, 512KB flash, 128KB RAM, 120 MHz, 1.8-3.6V, 82 GPIO, LQFP100	https://www.st.com/resource/en/datasheet/stm32f205ve.pdf
STM32F205VFTx	STMicroelectronics Arm Cortex-M3 MCU, 768KB flash, 128KB RAM, 120 MHz, 1.8-3.6V, 82 GPIO, LQFP100	https://www.st.com/resource/en/datasheet/stm32f205vf.pdf
STM32F205VGTx	STMicroelectronics Arm Cortex-M3 MCU, 1024KB flash, 128KB RAM, 120 MHz, 1.8-3.6V, 82 GPIO, LQFP100	https://www.st.com/resource/en/datasheet/stm32f205vg.pdf
STM32F205ZCTx	STMicroelectronics Arm Cortex-M3 MCU, 256KB flash, 96KB RAM, 120 MHz, 1.8-3.6V, 114 GPIO, LQFP144	https://www.st.com/resource/en/datasheet/stm32f205zc.pdf
STM32F205ZETx	STMicroelectronics Arm Cortex-M3 MCU, 512KB flash, 128KB RAM, 120 MHz, 1.8-3.6V, 114 GPIO, LQFP144	https://www.st.com/resource/en/datasheet/stm32f205ze.pdf
STM32F205ZFTx	STMicroelectronics Arm Cortex-M3 MCU, 768KB flash, 128KB RAM, 120 MHz, 1.8-3.6V, 114 GPIO, LQFP144	https://www.st.com/resource/en/datasheet/stm32f205zf.pdf
STM32F205ZGTx	STMicroelectronics Arm Cortex-M3 MCU, 1024KB flash, 128KB RAM, 120 MHz, 1.8-3.6V, 114 GPIO, LQFP144	https://www.st.com/resource/en/datasheet/stm32f205zg.pdf
STM32F207ICHx	STMicroelectronics Arm Cortex-M3 MCU, 256KB flash, 128KB RAM, 120 MHz, 1.8-3.6V, 140 GPIO, UFBGA176	https://www.st.com/resource/en/datasheet/stm32f207ic.pdf
STM32F207ICTx	STMicroelectronics Arm Cortex-M3 MCU, 256KB flash, 128KB RAM, 120 MHz, 1.8-3.6V, 140 GPIO, LQFP176	https://www.st.com/resource/en/datasheet/stm32f207ic.pdf
STM32F207IEHx	STMicroelectronics Arm Cortex-M3 MCU, 512KB flash, 128KB RAM, 120 MHz, 1.8-3.6V, 140 GPIO, UFBGA176	https://www.st.com/resource/en/datasheet/stm32f207ie.pdf
STM32F207IETx	STMicroelectronics Arm Cortex-M3 MCU, 512KB flash, 128KB RAM, 120 MHz, 1.8-3.6V, 140 GPIO, LQFP176	https://www.st.com/resource/en/datasheet/stm32f207ie.pdf
STM32F207IFHx	STMicroelectronics Arm Cortex-M3 MCU, 768KB flash, 128KB RAM, 120 MHz, 1.8-3.6V, 140 GPIO, UFBGA176	https://www.st.com/resource/en/datasheet/stm32f207if.pdf
STM32F207IFTx	STMicroelectronics Arm Cortex-M3 MCU, 768KB flash, 128KB RAM, 120 MHz, 1.8-3.6V, 140 GPIO, LQFP176	https://www.st.com/resource/en/datasheet/stm32f207if.pdf
STM32F207IGHx	STMicroelectronics Arm Cortex-M3 MCU, 1024KB flash, 128KB RAM, 120 MHz, 1.8-3.6V, 140 GPIO, UFBGA176	https://www.st.com/resource/en/datasheet/stm32f207ig.pdf
STM32F207IGTx	STMicroelectronics Arm Cortex-M3 MCU, 1024KB flash, 128KB RAM, 120 MHz, 1.8-3.6V, 140 GPIO, LQFP176	https://www.st.com/resource/en/datasheet/stm32f207ig.pdf
STM32F207VCTx	STMicroelectronics Arm Cortex-M3 MCU, 256KB flash, 128KB RAM, 120 MHz, 1.8-3.6V, 82 GPIO, LQFP100	https://www.st.com/resource/en/datasheet/stm32f207vc.pdf
STM32F207VETx	STMicroelectronics Arm Cortex-M3 MCU, 512KB flash, 128KB RAM, 120 MHz, 1.8-3.6V, 82 GPIO, LQFP100	https://www.st.com/resource/en/datasheet/stm32f207ve.pdf
STM32F207VFTx	STMicroelectronics Arm Cortex-M3 MCU, 768KB flash, 128KB RAM, 120 MHz, 1.8-3.6V, 82 GPIO, LQFP100	https://www.st.com/resource/en/datasheet/stm32f207vf.pdf
STM32F207VGTx	STMicroelectronics Arm Cortex-M3 MCU, 1024KB flash, 128KB RAM, 120 MHz, 1.8-3.6V, 82 GPIO, LQFP100	https://www.st.com/resource/en/datasheet/stm32f207vg.pdf
STM32F207ZCTx	STMicroelectronics Arm Cortex-M3 MCU, 256KB flash, 128KB RAM, 120 MHz, 1.8-3.6V, 114 GPIO, LQFP144	https://www.st.com/resource/en/datasheet/stm32f207zc.pdf
STM32F207ZETx	STMicroelectronics Arm Cortex-M3 MCU, 512KB flash, 128KB RAM, 120 MHz, 1.8-3.6V, 114 GPIO, LQFP144	https://www.st.com/resource/en/datasheet/stm32f207ze.pdf
STM32F207ZFTx	STMicroelectronics Arm Cortex-M3 MCU, 768KB flash, 128KB RAM, 120 MHz, 1.8-3.6V, 114 GPIO, LQFP144	https://www.st.com/resource/en/datasheet/stm32f207zf.pdf
STM32F207ZGTx	STMicroelectronics Arm Cortex-M3 MCU, 1024KB flash, 128KB RAM, 120 MHz, 1.8-3.6V, 114 GPIO, LQFP144	https://www.st.com/resource/en/datasheet/stm32f207zg.pdf
STM32F215RETx	STMicroelectronics Arm Cortex-M3 MCU, 512KB flash, 128KB RAM, 120 MHz, 1.8-3.6V, 51 GPIO, LQFP64	https://www.st.com/resource/en/datasheet/stm32f215re.pdf
STM32F215RGTx	STMicroelectronics Arm Cortex-M3 MCU, 1024KB flash, 128KB RAM, 120 MHz, 1.8-3.6V, 51 GPIO, LQFP64	https://www.st.com/resource/en/datasheet/stm32f215rg.pdf
STM32F215VETx	STMicroelectronics Arm Cortex-M3 MCU, 512KB flash, 128KB RAM, 120 MHz, 1.8-3.6V, 82 GPIO, LQFP100	https://www.st.com/resource/en/datasheet/stm32f215ve.pdf
STM32F215VGTx	STMicroelectronics Arm Cortex-M3 MCU, 1024KB flash, 128KB RAM, 120 MHz, 1.8-3.6V, 82 GPIO, LQFP100	https://www.st.com/resource/en/datasheet/stm32f215vg.pdf
STM32F215ZETx	STMicroelectronics Arm Cortex-M3 MCU, 512KB flash, 128KB RAM, 120 MHz, 1.8-3.6V, 114 GPIO, LQFP144	https://www.st.com/resource/en/datasheet/stm32f215ze.pdf
STM32F215ZGTx	STMicroelectronics Arm Cortex-M3 MCU, 1024KB flash, 128KB RAM, 120 MHz, 1.8-3.6V, 114 GPIO, LQFP144	https://www.st.com/resource/en/datasheet/stm32f215zg.pdf
STM32F217IEHx	STMicroelectronics Arm Cortex-M3 MCU, 512KB flash, 128KB RAM, 120 MHz, 1.8-3.6V, 140 GPIO, UFBGA176	https://www.st.com/resource/en/datasheet/stm32f217ie.pdf
STM32F217IETx	STMicroelectronics Arm Cortex-M3 MCU, 512KB flash, 128KB RAM, 120 MHz, 1.8-3.6V, 140 GPIO, LQFP176	https://www.st.com/resource/en/datasheet/stm32f217ie.pdf
STM32F217IGHx	STMicroelectronics Arm Cortex-M3 MCU, 1024KB flash, 128KB RAM, 120 MHz, 1.8-3.6V, 140 GPIO, UFBGA176	https://www.st.com/resource/en/datasheet/stm32f217ig.pdf
STM32F217IGTx	STMicroelectronics Arm Cortex-M3 MCU, 1024KB flash, 128KB RAM, 120 MHz, 1.8-3.6V, 140 GPIO, LQFP176	https://www.st.com/resource/en/datasheet/stm32f217ig.pdf
STM32F217VETx	STMicroelectronics Arm Cortex-M3 MCU, 512KB flash, 128KB RAM, 120 MHz, 1.8-3.6V, 82 GPIO, LQFP100	https://www.st.com/resource/en/datasheet/stm32f217ve.pdf
STM32F217VGTx	STMicroelectronics Arm Cortex-M3 MCU, 1024KB flash, 128KB RAM, 120 MHz, 1.8-3.6V, 82 GPIO, LQFP100	https://www.st.com/resource/en/datasheet/stm32f217vg.pdf
STM32F217ZETx	STMicroelectronics Arm Cortex-M3 MCU, 512KB flash, 128KB RAM, 120 MHz, 1.8-3.6V, 114 GPIO, LQFP144	https://www.st.com/resource/en/datasheet/stm32f217ze.pdf
STM32F217ZGTx	STMicroelectronics Arm Cortex-M3 MCU, 1024KB flash, 128KB RAM, 120 MHz, 1.8-3.6V, 114 GPIO, LQFP144	https://www.st.com/resource/en/datasheet/stm32f217zg.pdf
STM32F301C8Yx	STMicroelectronics Arm Cortex-M4 MCU, 64KB flash, 16KB RAM, 72 MHz, 2.0-3.6V, 37 GPIO, WLCSP49	https://www.st.com/resource/en/datasheet/stm32f301c8.pdf
STM32F301C_6-8_Tx	STMicroelectronics Arm Cortex-M4 MCU, 32-64KB flash, 16KB RAM, 72 MHz, 2.0-3.6V, 37 GPIO, LQFP48	https://www.st.com/resource/en/datasheet/stm32f301c6.pdf
STM32F301K_6-8_Tx	STMicroelectronics Arm Cortex-M4 MCU, 32-64KB flash, 16KB RAM, 72 MHz, 2.0-3.6V, 25 GPIO, LQFP32	https://www.st.com/resource/en/datasheet/stm32f301k6.pdf
STM32F301K_6-8_Ux	STMicroelectronics Arm Cortex-M4 MCU, 32-64KB flash, 16KB RAM, 72 MHz, 2.0-3.6V, 24 GPIO, UFQFPN32	https://www.st.com/resource/en/datasheet/stm32f301k6.pdf
STM32F301R_6-8_Tx	STMicroelectronics Arm Cortex-M4 MCU, 32-64KB flash, 16KB RAM, 72 MHz, 2.0-3.6V, 51 GPIO, LQFP64	https://www.st.com/resource/en/datasheet/stm32f301r6.pdf
STM32F302C8Yx	STMicroelectronics Arm Cortex-M4 MCU, 64KB flash, 16KB RAM, 72 MHz, 2.0-3.6V, 37 GPIO, WLCSP49	https://www.st.com/resource/en/datasheet/stm32f302c8.pdf
STM32F302C_6-8_Tx	STMicroelectronics Arm Cortex-M4 MCU, 32-64KB flash, 16KB RAM, 72 MHz, 2.0-3.6V, 37 GPIO, LQFP48	https://www.st.com/resource/en/datasheet/stm32f302c6.pdf
STM32F302C_B-C_Tx	STMicroelectronics Arm Cortex-M4 MCU, 128-256KB flash, 32-40KB RAM, 72 MHz, 2.0-3.6V, 37 GPIO, LQFP48	https://www.st.com/resource/en/datasheet/stm32f302cb.pdf
STM32F302K_6-8_Ux	STMicroelectronics Arm Cortex-M4 MCU, 32-64KB flash, 16KB RAM, 72 MHz, 2.0-3.6V, 24 GPIO, UFQFPN32	https://www.st.com/resource/en/datasheet/stm32f302k6.pdf
STM32F302R_6-8_Tx	STMicroelectronics Arm Cortex-M4 MCU, 32-64KB flash, 16KB RAM, 72 MHz, 2.0-3.6V, 51 GPIO, LQFP64	https://www.st.com/resource/en/datasheet/stm32f302r6.pdf
STM32F302R_B-C_Tx	STMicroelectronics Arm Cortex-M4 MCU, 128-256KB flash, 32-40KB RAM, 72 MHz, 2.0-3.6V, 52 GPIO, LQFP64	https://www.st.com/resource/en/datasheet/stm32f302rb.pdf
STM32F302R_D-E_Tx	STMicroelectronics Arm Cortex-M4 MCU, 384-512KB flash, 64KB RAM, 72 MHz, 2.0-3.6V, 51 GPIO, LQFP64	https://www.st.com/resource/en/datasheet/stm32f302rd.pdf
STM32F302VCYx	STMicroelectronics Arm Cortex-M4 MCU, 256KB flash, 40KB RAM, 72 MHz, 2.0-3.6V, 78 GPIO, WLCSP100	https://www.st.com/resource/en/datasheet/stm32f302vc.pdf
STM32F302V_B-C_Tx	STMicroelectronics Arm Cortex-M4 MCU, 128-256KB flash, 32-40KB RAM, 72 MHz, 2.0-3.6V, 87 GPIO, LQFP100	https://www.st.com/resource/en/datasheet/stm32f302vb.pdf
STM32F302V_D-E_Hx	STMicroelectronics Arm Cortex-M4 MCU, 384-512KB flash, 64KB RAM, 72 MHz, 2.0-3.6V, 86 GPIO, UFBGA100	https://www.st.com/resource/en/datasheet/stm32f302vd.pdf
STM32F302V_D-E_Tx	STMicroelectronics Arm Cortex-M4 MCU, 384-512KB flash, 64KB RAM, 72 MHz, 2.0-3.6V, 86 GPIO, LQFP100	https://www.st.com/resource/en/datasheet/stm32f302vd.pdf
STM32F302Z_D-E_Tx	STMicroelectronics Arm Cortex-M4 MCU, 384-512KB flash, 64KB RAM, 72 MHz, 2.0-3.6V, 115 GPIO, LQFP144	https://www.st.com/resource/en/datasheet/stm32f302zd.pdf
STM32F303C8Yx	STMicroelectronics Arm Cortex-M4 MCU, 64KB flash, 16KB RAM, 72 MHz, 2.0-3.6V, 38 GPIO, WLCSP49	https://www.st.com/resource/en/datasheet/stm32f303c8.pdf
STM32F303C_6-8_Tx	STMicroelectronics Arm Cortex-M4 MCU, 32-64KB flash, 16KB RAM, 72 MHz, 2.0-3.6V, 37 GPIO, LQFP48	https://www.st.com/resource/en/datasheet/stm32f303c6.pdf
STM32F303C_B-C_Tx	STMicroelectronics Arm Cortex-M4 MCU, 128-256KB flash, 40-48KB RAM, 72 MHz, 2.0-3.6V, 37 GPIO, LQFP48	https://www.st.com/resource/en/datasheet/stm32f303cb.pdf
STM32F303K_6-8_Tx	STMicroelectronics Arm Cortex-M4 MCU, 32-64KB flash, 16KB RAM, 72 MHz, 2.0-3.6V, 25 GPIO, LQFP32	https://www.st.com/resource/en/datasheet/stm32f303k6.pdf
STM32F303K_6-8_Ux	STMicroelectronics Arm Cortex-M4 MCU, 32-64KB flash, 16KB RAM, 24 GPIO, UFQFPN32	https://www.st.com/resource/en/datasheet/stm32f303k6.pdf
STM32F303R_6-8_Tx	STMicroelectronics Arm Cortex-M4 MCU, 32-64KB flash, 16KB RAM, 72 MHz, 2.0-3.6V, 51 GPIO, LQFP64	https://www.st.com/resource/en/datasheet/stm32f303r6.pdf
STM32F303R_B-C_Tx	STMicroelectronics Arm Cortex-M4 MCU, 128-256KB flash, 40-48KB RAM, 72 MHz, 2.0-3.6V, 52 GPIO, LQFP64	https://www.st.com/resource/en/datasheet/stm32f303rb.pdf
STM32F303R_D-E_Tx	STMicroelectronics Arm Cortex-M4 MCU, 384-512KB flash, 80KB RAM, 72 MHz, 2.0-3.6V, 51 GPIO, LQFP64	https://www.st.com/resource/en/datasheet/stm32f303rd.pdf
STM32F303VCYx	STMicroelectronics Arm Cortex-M4 MCU, 256KB flash, 48KB RAM, 72 MHz, 2.0-3.6V, 78 GPIO, WLCSP100	https://www.st.com/resource/en/datasheet/stm32f303vc.pdf
STM32F303VEYx	STMicroelectronics Arm Cortex-M4 MCU, 512KB flash, 80KB RAM, 72 MHz, 2.0-3.6V, 78 GPIO, WLCSP100	https://www.st.com/resource/en/datasheet/stm32f303ve.pdf
STM32F303V_B-C_Tx	STMicroelectronics Arm Cortex-M4 MCU, 128-256KB flash, 40-48KB RAM, 72 MHz, 2.0-3.6V, 87 GPIO, LQFP100	https://www.st.com/resource/en/datasheet/stm32f303vb.pdf
STM32F303V_D-E_Hx	STMicroelectronics Arm Cortex-M4 MCU, 384-512KB flash, 80KB RAM, 72 MHz, 2.0-3.6V, 86 GPIO, UFBGA100	https://www.st.com/resource/en/datasheet/stm32f303vd.pdf
STM32F303V_D-E_Tx	STMicroelectronics Arm Cortex-M4 MCU, 384-512KB flash, 80KB RAM, 72 MHz, 2.0-3.6V, 86 GPIO, LQFP100	https://www.st.com/resource/en/datasheet/stm32f303vd.pdf
STM32F303Z_D-E_Tx	STMicroelectronics Arm Cortex-M4 MCU, 384-512KB flash, 80KB RAM, 72 MHz, 2.0-3.6V, 115 GPIO, LQFP144	https://www.st.com/resource/en/datasheet/stm32f303zd.pdf
STM32F318C8Tx	STMicroelectronics Arm Cortex-M4 MCU, 64KB flash, 16KB RAM, 72 MHz, 1.65-1.95V, 36 GPIO, LQFP48	https://www.st.com/resource/en/datasheet/stm32f318c8.pdf
STM32F318C8Yx	STMicroelectronics Arm Cortex-M4 MCU, 64KB flash, 16KB RAM, 72 MHz, 1.65-1.95V, 36 GPIO, WLCSP49	https://www.st.com/resource/en/datasheet/stm32f318c8.pdf
STM32F318K8Ux	STMicroelectronics Arm Cortex-M4 MCU, 64KB flash, 16KB RAM, 72 MHz, 1.65-1.95V, 23 GPIO, UFQFPN32	https://www.st.com/resource/en/datasheet/stm32f318k8.pdf
STM32F328C8Tx	STMicroelectronics Arm Cortex-M4 MCU, 64KB flash, 16KB RAM, 72 MHz, 1.65-1.95V, 36 GPIO, LQFP48	https://www.st.com/resource/en/datasheet/stm32f328c8.pdf
STM32F334C8Yx	STMicroelectronics Arm Cortex-M4 MCU, 64KB flash, 16KB RAM, 72 MHz, 2.0-3.6V, 38 GPIO, WLCSP49	https://www.st.com/resource/en/datasheet/stm32f334c8.pdf
STM32F334C_4-6-8_Tx	STMicroelectronics Arm Cortex-M4 MCU, 16-64KB flash, 16KB RAM, 72 MHz, 2.0-3.6V, 37 GPIO, LQFP48	https://www.st.com/resource/en/datasheet/stm32f334c4.pdf
STM32F334K_4-6-8_Tx	STMicroelectronics Arm Cortex-M4 MCU, 16-64KB flash, 16KB RAM, 72 MHz, 2.0-3.6V, 25 GPIO, LQFP32	https://www.st.com/resource/en/datasheet/stm32f334k4.pdf
STM32F334K_4-6-8_Ux	STMicroelectronics Arm Cortex-M4 MCU, 16-64KB flash, 16KB RAM, 72 MHz, 2.0-3.6V, 24 GPIO, UFQFPN32	https://www.st.com/resource/en/datasheet/stm32f334k4.pdf
STM32F334R_6-8_Tx	STMicroelectronics Arm Cortex-M4 MCU, 32-64KB flash, 16KB RAM, 72 MHz, 2.0-3.6V, 51 GPIO, LQFP64	https://www.st.com/resource/en/datasheet/stm32f334r6.pdf
STM32F358CCTx	STMicroelectronics Arm Cortex-M4 MCU, 256KB flash, 48KB RAM, 72 MHz, 1.65-1.95V, 36 GPIO, LQFP48	https://www.st.com/resource/en/datasheet/stm32f358cc.pdf
STM32F358RCTx	STMicroelectronics Arm Cortex-M4 MCU, 256KB flash, 48KB RAM, 72 MHz, 1.65-1.95V, 51 GPIO, LQFP64	https://www.st.com/resource/en/datasheet/stm32f358rc.pdf
STM32F358VCTx	STMicroelectronics Arm Cortex-M4 MCU, 256KB flash, 48KB RAM, 72 MHz, 1.65-1.95V, 86 GPIO, LQFP100	https://www.st.com/resource/en/datasheet/stm32f358vc.pdf
STM32F373C_8-B-C_Tx	STMicroelectronics Arm Cortex-M4 MCU, 64-256KB flash, 16-32KB RAM, 72 MHz, 2.0-3.6V, 37 GPIO, LQFP48	https://www.st.com/resource/en/datasheet/stm32f373c8.pdf
STM32F373R_8-B-C_Tx	STMicroelectronics Arm Cortex-M4 MCU, 64-256KB flash, 16-32KB RAM, 72 MHz, 2.0-3.6V, 52 GPIO, LQFP64	https://www.st.com/resource/en/datasheet/stm32f373r8.pdf
STM32F373V_8-B-C_Hx	STMicroelectronics Arm Cortex-M4 MCU, 64-256KB flash, 16-32KB RAM, 72 MHz, 2.0-3.6V, 84 GPIO, UFBGA100	https://www.st.com/resource/en/datasheet/stm32f373v8.pdf
STM32F373V_8-B-C_Tx	STMicroelectronics Arm Cortex-M4 MCU, 64-256KB flash, 16-32KB RAM, 72 MHz, 2.0-3.6V, 84 GPIO, LQFP100	https://www.st.com/resource/en/datasheet/stm32f373v8.pdf
STM32F378CCTx	STMicroelectronics Arm Cortex-M4 MCU, 256KB flash, 32KB RAM, 72 MHz, 1.65-1.95V, 36 GPIO, LQFP48	https://www.st.com/resource/en/datasheet/stm32f378cc.pdf
STM32F378RCTx	STMicroelectronics Arm Cortex-M4 MCU, 256KB flash, 32KB RAM, 72 MHz, 1.65-1.95V, 51 GPIO, LQFP64	https://www.st.com/resource/en/datasheet/stm32f378rc.pdf
STM32F378RCYx	STMicroelectronics Arm Cortex-M4 MCU, 256KB flash, 32KB RAM, 72 MHz, 1.65-1.95V, 51 GPIO, WLCSP66	https://www.st.com/resource/en/datasheet/stm32f378rc.pdf
STM32F378VCHx	STMicroelectronics Arm Cortex-M4 MCU, 256KB flash, 32KB RAM, 72 MHz, 1.65-1.95V, 83 GPIO, UFBGA100	https://www.st.com/resource/en/datasheet/stm32f378vc.pdf
STM32F378VCTx	STMicroelectronics Arm Cortex-M4 MCU, 256KB flash, 32KB RAM, 72 MHz, 1.65-1.95V, 83 GPIO, LQFP100	https://www.st.com/resource/en/datasheet/stm32f378vc.pdf
STM32F398VETx	STMicroelectronics Arm Cortex-M4 MCU, 512KB flash, 80KB RAM, 72 MHz, 1.65-1.95V, 85 GPIO, LQFP100	https://www.st.com/resource/en/datasheet/stm32f398ve.pdf
STM32F301C6Tx	STMicroelectronics Arm Cortex-M4 MCU, 32KB flash, 16KB RAM, 72 MHz, 2.0-3.6V, 37 GPIO, LQFP48	https://www.st.com/resource/en/datasheet/stm32f301c6.pdf
STM32F301C8Tx	STMicroelectronics Arm Cortex-M4 MCU, 64KB flash, 16KB RAM, 72 MHz, 2.0-3.6V, 37 GPIO, LQFP48	https://www.st.com/resource/en/datasheet/stm32f301c8.pdf
STM32F301K6Tx	STMicroelectronics Arm Cortex-M4 MCU, 32KB flash, 16KB RAM, 72 MHz, 2.0-3.6V, 25 GPIO, LQFP32	https://www.st.com/resource/en/datasheet/stm32f301k6.pdf
STM32F301K6Ux	STMicroelectronics Arm Cortex-M4 MCU, 32KB flash, 16KB RAM, 72 MHz, 2.0-3.6V, 24 GPIO, UFQFPN32	https://www.st.com/resource/en/datasheet/stm32f301k6.pdf
STM32F301K8Tx	STMicroelectronics Arm Cortex-M4 MCU, 64KB flash, 16KB RAM, 72 MHz, 2.0-3.6V, 25 GPIO, LQFP32	https://www.st.com/resource/en/datasheet/stm32f301k8.pdf
STM32F301K8Ux	STMicroelectronics Arm Cortex-M4 MCU, 64KB flash, 16KB RAM, 72 MHz, 2.0-3.6V, 24 GPIO, UFQFPN32	https://www.st.com/resource/en/datasheet/stm32f301k8.pdf
STM32F301R6Tx	STMicroelectronics Arm Cortex-M4 MCU, 32KB flash, 16KB RAM, 72 MHz, 2.0-3.6V, 51 GPIO, LQFP64	https://www.st.com/resource/en/datasheet/stm32f301r6.pdf
STM32F301R8Tx	STMicroelectronics Arm Cortex-M4 MCU, 64KB flash, 16KB RAM, 72 MHz, 2.0-3.6V, 51 GPIO, LQFP64	https://www.st.com/resource/en/datasheet/stm32f301r8.pdf
STM32F302C6Tx	STMicroelectronics Arm Cortex-M4 MCU, 32KB flash, 16KB RAM, 72 MHz, 2.0-3.6V, 37 GPIO, LQFP48	https://www.st.com/resource/en/datasheet/stm32f302c6.pdf
STM32F302C8Tx	STMicroelectronics Arm Cortex-M4 MCU, 64KB flash, 16KB RAM, 72 MHz, 2.0-3.6V, 37 GPIO, LQFP48	https://www.st.com/resource/en/datasheet/stm32f302c8.pdf
STM32F302CBTx	STMicroelectronics Arm Cortex-M4 MCU, 128KB flash, 32KB RAM, 72 MHz, 2.0-3.6V, 37 GPIO, LQFP48	https://www.st.com/resource/en/datasheet/stm32f302cb.pdf
STM32F302CCTx	STMicroelectronics Arm Cortex-M4 MCU, 256KB flash, 40KB RAM, 72 MHz, 2.0-3.6V, 37 GPIO, LQFP48	https://www.st.com/resource/en/datasheet/stm32f302cc.pdf
STM32F302K6Ux	STMicroelectronics Arm Cortex-M4 MCU, 32KB flash, 16KB RAM, 72 MHz, 2.0-3.6V, 24 GPIO, UFQFPN32	https://www.st.com/resource/en/datasheet/stm32f302k6.pdf
STM32F302K8Ux	STMicroelectronics Arm Cortex-M4 MCU, 64KB flash, 16KB RAM, 72 MHz, 2.0-3.6V, 24 GPIO, UFQFPN32	https://www.st.com/resource/en/datasheet/stm32f302k8.pdf
STM32F302R6Tx	STMicroelectronics Arm Cortex-M4 MCU, 32KB flash, 16KB RAM, 72 MHz, 2.0-3.6V, 51 GPIO, LQFP64	https://www.st.com/resource/en/datasheet/stm32f302r6.pdf
